Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-73|the town is also starting inspections
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-74|of other older building
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-75|he does not see a reason to tell people to leave the north building
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-76|he did however
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-77|say he understands why people might want to leave
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-78|Aster drachman said her husband's 91 year old mother lives in the building
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-79|she and her husband took the older woman to their home
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-80|she said her husband's mother would not be able to get out in time
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-81|if residents had to leave quickly
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-82|drachman said
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-83|the woman would return
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-84|if inspector say the building is safe
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-85|leaders of other cities in South Florida are also working to find out if older buildings in the area
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-86|have been keeping up with repairs and inspections
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-87|I'm the infidel
Restaurants_Worry_About_Their_Future_in_Coming_Months-1|restaurant owners in the United States and Britain are worried about the future of their industry
Restaurants_Worry_About_Their_Future_in_Coming_Months-2|their reasons for concern include a labor shortage
Restaurants_Worry_About_Their_Future_in_Coming_Months-3|High food cost
Restaurants_Worry_About_Their_Future_in_Coming_Months-4|and the only Crown version of the new Coronavirus
Restaurants_Worry_About_Their_Future_in_Coming_Months-5|in November
Restaurants_Worry_About_Their_Future_in_Coming_Months-6|the US Census Bureau said that sales at restaurants and drinking places
Restaurants_Worry_About_Their_Future_in_Coming_Months-7|or bars in the United States
Restaurants_Worry_About_Their_Future_in_Coming_Months-8|reached an estimated 73.7 billion dollars
Restaurants_Worry_About_Their_Future_in_Coming_Months-9|that is an increase of 37%
Restaurants_Worry_About_Their_Future_in_Coming_Months-10|over the same month last year
Restaurants_Worry_About_Their_Future_in_Coming_Months-11|but
Restaurants_Worry_About_Their_Future_in_Coming_Months-12|the increase was partly the result of higher prices as restaurants try to deal with the cost of inflation
Restaurants_Worry_About_Their_Future_in_Coming_Months-13|many restaurant owners are concerned about the future of the industry in the coming months
Restaurants_Worry_About_Their_Future_in_Coming_Months-14|Carolyn Glover is the owner of the restaurant Annette
Restaurants_Worry_About_Their_Future_in_Coming_Months-15|near Denver Colorado
Restaurants_Worry_About_Their_Future_in_Coming_Months-16|Glover described her feelings as extremely worried
Restaurants_Worry_About_Their_Future_in_Coming_Months-17|she added
Restaurants_Worry_About_Their_Future_in_Coming_Months-18|I've never felt like we were out of the woods
Restaurants_Worry_About_Their_Future_in_Coming_Months-19|Out of the Woods is an expression that means out of danger
Restaurants_Worry_About_Their_Future_in_Coming_Months-20|Glover worries about renewed restrictions if coronavirus infections increase
Restaurants_Worry_About_Their_Future_in_Coming_Months-21|for other businesses
Restaurants_Worry_About_Their_Future_in_Coming_Months-22|the main concern is finding enough workers
Restaurants_Worry_About_Their_Future_in_Coming_Months-23|in a recent study of 3000 us restaurant operators
Restaurants_Worry_About_Their_Future_in_Coming_Months-24|77%
Restaurants_Worry_About_Their_Future_in_Coming_Months-25|said they did not have enough workers
Restaurants_Worry_About_Their_Future_in_Coming_Months-26|that information comes from the National Restaurant Association and Industry trade group
Restaurants_Worry_About_Their_Future_in_Coming_Months-27|many restaurant workers have started new careers or have gone back to school
Restaurants_Worry_About_Their_Future_in_Coming_Months-28|Jada Sartor of Grand Rapids Michigan
Restaurants_Worry_About_Their_Future_in_Coming_Months-29|said her pay increased from $10 an hour to $16 an hour this year as restaurants tried to employ more workers
Restaurants_Worry_About_Their_Future_in_Coming_Months-30|but she recently quit her serving job
Restaurants_Worry_About_Their_Future_in_Coming_Months-31|because she could not find childcare that she was able to pay for
Restaurants_Worry_About_Their_Future_in_Coming_Months-32|the cost of living is just so high you can't afford to really live
Restaurants_Worry_About_Their_Future_in_Coming_Months-33|she said
Restaurants_Worry_About_Their_Future_in_Coming_Months-34|Kristin Jonna is the owner of the restaurant vinology in Ann Arbor Michigan
Restaurants_Worry_About_Their_Future_in_Coming_Months-35|she said she raised pay nearly 40% to get and keep her 35 workers
Restaurants_Worry_About_Their_Future_in_Coming_Months-36|it was a change that needed to happen in the service industry
Restaurants_Worry_About_Their_Future_in_Coming_Months-37|she said
Restaurants_Worry_About_Their_Future_in_Coming_Months-38|bajana cannot increase restaurant prices enough
Restaurants_Worry_About_Their_Future_in_Coming_Months-39|to make up for the pay increase
Restaurants_Worry_About_Their_Future_in_Coming_Months-40|food costs in the US have increased
Restaurants_Worry_About_Their_Future_in_Coming_Months-41|Jonna said
Restaurants_Worry_About_Their_Future_in_Coming_Months-42|and skilled workers have become costly to
Restaurants_Worry_About_Their_Future_in_Coming_Months-43|everyone knows that beef is more expensive
Restaurants_Worry_About_Their_Future_in_Coming_Months-44|but high-end highly skilled labor is expensive to
Restaurants_Worry_About_Their_Future_in_Coming_Months-45|she said
Restaurants_Worry_About_Their_Future_in_Coming_Months-46|that is the very tricky part of our business right now
Restaurants_Worry_About_Their_Future_in_Coming_Months-47|Saraland is the owner of Bodega and the rest
Restaurants_Worry_About_Their_Future_in_Coming_Months-48|a bar and restaurant in Salt Lake City Utah
Restaurants_Worry_About_Their_Future_in_Coming_Months-49|she said the cost of materials to make food Rose between 15 and 40% this year
Restaurants_Worry_About_Their_Future_in_Coming_Months-50|in Britain the fast spread of the Omicron version of the new coronavirus is also hurting the food industry
Restaurants_Worry_About_Their_Future_in_Coming_Months-51|restaurants hotels and other eating places report decreases in business at an important time of the year
Restaurants_Worry_About_Their_Future_in_Coming_Months-52|Scotland and Wales have promised millions of dollars in aid for their businesses
Restaurants_Worry_About_Their_Future_in_Coming_Months-53|that has placed pressure on the government of prime minister Boris Johnson to do the same in England
Restaurants_Worry_About_Their_Future_in_Coming_Months-54|Patrick Dardis heads a chain of about 220 bars
Restaurants_Worry_About_Their_Future_in_Coming_Months-55|or pubs
Restaurants_Worry_About_Their_Future_in_Coming_Months-56|call Youngs
Restaurants_Worry_About_Their_Future_in_Coming_Months-57|Curtis said he hoped officials would come up with a financial aid plan soon
Restaurants_Worry_About_Their_Future_in_Coming_Months-58|about 30% of the Chain's planned events were canceled last week
Restaurants_Worry_About_Their_Future_in_Coming_Months-59|there are thousands of businesses
Restaurants_Worry_About_Their_Future_in_Coming_Months-60|not just pubs
Restaurants_Worry_About_Their_Future_in_Coming_Months-61|that could collapse in January if the current situation isn't partnered with proper financial support
Restaurants_Worry_About_Their_Future_in_Coming_Months-62|Eastside
Restaurants_Worry_About_Their_Future_in_Coming_Months-63|UK hospitality is an industry trade group in Britain
Restaurants_Worry_About_Their_Future_in_Coming_Months-64|it urged reduced taxes
Restaurants_Worry_About_Their_Future_in_Coming_Months-65|same concerns about Omicron have led to the loss of 2.6 billion dollars in sales this month
Restaurants_Worry_About_Their_Future_in_Coming_Months-66|I'm John Russell
Russia_Attacks_Odesa_Targeting_Supply_Lines-1|Ukrainian officials say Russian troops are again attacking the port city of Odessa
Russia_Attacks_Odesa_Targeting_Supply_Lines-2|they said Russian forces appear to be trying to destroy supply lines
Russia_Attacks_Odesa_Targeting_Supply_Lines-3|and weapons shipments needed for the defense of Kiev
Russia_Attacks_Odesa_Targeting_Supply_Lines-4|Ukraine has been able to block the larger and better armed Russian military
Russia_Attacks_Odesa_Targeting_Supply_Lines-5|that has surprised Observers
Russia_Attacks_Odesa_Targeting_Supply_Lines-6|who expected a quick War
Russia_Attacks_Odesa_Targeting_Supply_Lines-7|now the war is in its 11th week
Russia_Attacks_Odesa_Targeting_Supply_Lines-8|Ukrainian forces are keeping Russia's troops from moving forward
Russia_Attacks_Odesa_Targeting_Supply_Lines-9|and are organizing a counteroffensive
Russia_Attacks_Odesa_Targeting_Supply_Lines-10|Ukraine appears to be expanding its schools
Russia_Attacks_Odesa_Targeting_Supply_Lines-11|Beyond pushing Russia backs you areas its allies control
Russia_Attacks_Odesa_Targeting_Supply_Lines-12|on the day of the invasion
Russia_Attacks_Odesa_Targeting_Supply_Lines-13|Russia's military action began on February 24th
Russia_Attacks_Odesa_Targeting_Supply_Lines-14|the Ukrainian military said Tuesday
Russia_Attacks_Odesa_Targeting_Supply_Lines-15|that Russian forces fired seven missiles a day at Ukraine's largest port
Russia_Attacks_Odesa_Targeting_Supply_Lines-16|Odessa
Russia_Attacks_Odesa_Targeting_Supply_Lines-17|officials said the missiles hit a storage building and a shopping center
Russia_Attacks_Odesa_Targeting_Supply_Lines-18|one person was killed and five were wounded
Russia_Attacks_Odesa_Targeting_Supply_Lines-19|the military said
Russia_Attacks_Odesa_Targeting_Supply_Lines-20|odessa's mayor visited the warehouse
Russia_Attacks_Odesa_Targeting_Supply_Lines-21|and said it had nothing in common with military infrastructure or military objects
Russia_Attacks_Odesa_Targeting_Supply_Lines-22|Russian forces failed to take the capital key
Russia_Attacks_Odesa_Targeting_Supply_Lines-23|in the early days of the war
Russia_Attacks_Odesa_Targeting_Supply_Lines-24|since then Russian President Vladimir Putin
Russia_Attacks_Odesa_Targeting_Supply_Lines-25|appears to have changed his goal
Russia_Attacks_Odesa_Targeting_Supply_Lines-26|to capturing Ukraine's Eastern Industrial Center
Russia_Attacks_Odesa_Targeting_Supply_Lines-27|called the dawn boss
Russia_Attacks_Odesa_Targeting_Supply_Lines-28|but one General has suggested Russia's aims include cutting off Ukraine
Russia_Attacks_Odesa_Targeting_Supply_Lines-29|from the black sea and sea of azov
Russia_Attacks_Odesa_Targeting_Supply_Lines-30|that would give Russia an area that would connect it to the Crimean peninsula
Russia_Attacks_Odesa_Targeting_Supply_Lines-31|which it seized in 2014
Russia_Attacks_Odesa_Targeting_Supply_Lines-32|it might also be connected to transnistria
Russia_Attacks_Odesa_Targeting_Supply_Lines-33|an unrecognized Breakaway territory in Moldova
Russia_Attacks_Odesa_Targeting_Supply_Lines-34|Russia is continuing to strike Odessa because of its importance as a port
Russia_Attacks_Odesa_Targeting_Supply_Lines-35|the Russian military has targeted the city's Airport
Russia_Attacks_Odesa_Targeting_Supply_Lines-36|and claimed that it has destroyed several shipments of Western weapons
Russia_Attacks_Odesa_Targeting_Supply_Lines-37|Odessa is also a major port for grain shipment
Russia_Attacks_Odesa_Targeting_Supply_Lines-38|Russia's blockade is threatening Food Supplies in many parts of the world
Russia_Attacks_Odesa_Targeting_Supply_Lines-39|the city is also a cultural center importance to both ukrainians and Russians
Russia_Attacks_Odesa_Targeting_Supply_Lines-40|attacking the city carries additional meaning
Russia_Attacks_Odesa_Targeting_Supply_Lines-41|with Russian forces struggling in the dome bus
Russia_Attacks_Odesa_Targeting_Supply_Lines-42|military experts suggest that hitting Odessa
Russia_Attacks_Odesa_Targeting_Supply_Lines-43|might serve to bring more attention to Southwestern Ukraine
Russia_Attacks_Odesa_Targeting_Supply_Lines-44|that would force Ukraine to send forces there
